otu name	16rRNA	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
OTU_147	aj229246.1 opitutus terrae  ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus terrae;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	99.2424242424242	0	700.993399016304			13	3	1	0	0	0	0	3	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_148	pseudochrobactrum kiredjianiae ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__brucellaceae;g__pseudochrobactrum;s__pseudochrobactrum kiredjianiae;superkingdom__bacteria	92.1319796954315	5.54571731277516e-161	571.150845336297			0	1	0	3	1	4	0	0	0	0	2	0	5	2	2	1	0	0	2	8	4	3	1	0	1	0	0	0	0	0	1	3	3	1	0	1	6	1	0	2	0	0	2	0	1	1	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	
OTU_149	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.581589958159	1.13055617723447e-117	426.881341247401			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	2	3	1	1	3	4	0	0	1	
OTU_150	uncultured ancalomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;superkingdom__bacteria	95.9390862944162	0	639.678859778523			0	1	3	2	1	0	0	0	0	0	1	2	1	0	1	0	0	2	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	2	1	0	0	2	4	0	0	0	0	1	0	2	1	2	1	3	0	0	1	2	3	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	3	0	0	28	3	
OTU_151	prevotella sp. oral clone gi030 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.4884910485933	0	697.386661414082			0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_152	No hits found						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_153	uncultured prolixibacter sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prolixibacteraceae;g__prolixibacter;s__prolixibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	89.7959183673469	5.89376e-148	527.87			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	1	1	5	0	0	1	1	0	2	1	1	3	2	0	1	1	0	0	0	
OTU_154	No hits found						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_155	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	90.8629441624365	1.8129e-154	549.51			0	0	0	2	1	4	0	0	2	4	0	0	0	0	2	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	3	2	1	0	3	0	0	1	1	3	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	
OTU_156	uncultured rhodocyclus sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__rhodocyclus;s__rhodocyclus spp.;superkingdom__bacteria	90.4040404040404	9.39108e-152	540.494			2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	3	1	0	1	1	1	0	4	0	
OTU_157	uncultured ancalomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;superkingdom__bacteria	90.8629441624365	1.8129e-154	549.51			0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	2	2	0	9	0	
OTU_158	uncultured ancalomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;superkingdom__bacteria	81.5189873417722	2.36435554474805e-102	376.387014816287			0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	5	1	3	0	0	0	4	3	3	1	0	0	5	5	19	11	5	1	3	6	0	1	0	2	0	0	3	0	9	31	16	8	7	11	3	22	28	22	26	10	12	12	9	0	4	2	
OTU_159	uncultured porphyromonas sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.7448979591837	0	702.796767817415			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	11	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_160	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	96.4467005076142	0	648.695703784079			1	0	2	0	1	0	0	0	1	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	0	2	1	1	1	1	1	0	1	0	1	0	0	3	2	1	0	1	2	1	1	1	1	1	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	1	1	0	0	0	0	1	0	0	2	0	2	0	1	1	0	1	0	
OTU_161	aj229247.1 anoxic bulk soil flooded rice microcosm isolate str. kcb90  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	92.6952141057935	6.7560667670652e-160	567.544107734075			0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	1	2	0	0	0	0	0	0	1	0	4	0	0	1	0	3	0	2	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	2	0	0	0	0	
OTU_162	uncultured bradyrhizobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium spp.;superkingdom__bacteria	96.4646464646465	0	646.892334982968			1	1	0	0	0	2	1	1	0	0	1	0	0	1	0	0	1	3	2	1	0	1	0	1	0	1	4	0	0	0	3	4	1	1	0	1	0	3	3	2	0	0	0	2	6	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	
OTU_163	eubacterium sp. oral clone ji012 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium sp.;superkingdom__bacteria	83.2911392405063	3.28360370822774e-113	412.454390838511			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	5	0	1	0	0	3	0	0	0	0	1	0	0	0	
OTU_164	afipia genosp. 6 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;superkingdom__bacteria	88.1012658227848	1.2226e-137	493.606			0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	4	0	0	3	0	0	1	3	8	8	17	8	0	2	3	11	6	2	9	0	0	0	2	1	1	3	1	0	1	3	1	1	2	2	1	3	2	11	17	26	1	1	1	14	1	23	5	1	0	1	0	0	0	0	
OTU_165	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	86.4864864864865	2.36227e-121	439.505			0	0	0	2	1	0	0	3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	3	1	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	
OTU_166	uncultured spirosoma sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__spirosoma;s__spirosoma spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	80.6122448979592	4.2513e-99	365.567			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	1	2	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	
OTU_167	citrobacter sp. f3_3 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter sp.;superkingdom__bacteria	88.7218045112782	3.06996e-145	518.853			0	2	2	2	1	1	0	0	0	0	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	6	1	0	0	2	0	0	1	2	0	0	0	4	3	0	1	0	3	4	0	2	1	0	1	0	0	0	0	0	0	4	1	4	3	0	2	3	3	3	4	1	0	0	1	4	5	0	0	0	1	0	0	1	0	
OTU_168	uncultured fibrobacter sp. ;k__bacteria;p__fibrobacteres;c__fibrobacteria;o__fibrobacterales;f__fibrobacteraceae;g__fibrobacter;s__fibrobacter spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	84.9489795918367	6.76801e-122	441.308			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	3	0	3	0	2	1	1	0	0	0	
OTU_169	uncultured sphingobacterium sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__sphingobacterium;s__sphingobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	89.0862944162436	1.92668e-141	506.23			0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	
OTU_170	uncultured bacteroides sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.1122448979592	2.50387985427588e-165	585.577795745187			1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	3	1	0	1	0	0	4	0	
OTU_171	oligotropha carboxidovorans ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__oligotropha;s__oligotropha carboxidovorans;superkingdom__bacteria	94.8453608247423	2.20662014218763e-172	609.021590159633			0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	2	0	0	1	0	0	0	1	0	1	2	2	1	1	1	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	1	0	0	1	1	0	0	7	6	
OTU_172	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	82.4120603015075	5.56043128146307e-104	381.797121219621			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	1	2	2	2	0	0	0	0	0	0	0	0	
OTU_173	uncultured pseudomonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas spp.;superkingdom__bacteria	94.9367088607595	3.48700690183068e-176	621.645171767411			0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	1	0	4	0	0	0	0	0	0	2	4	2	2	0	0	2	0	2	0	1	0	1	1	4	2	1	0	2	2	1	3	2	0	2	1	0	0	0	1	0	0	2	0	0	3	4	4	2	4	2	2	2	2	2	2	1	5	0	0	3	0	
OTU_174	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	90.6091370558376	2.69058902374002e-152	542.296944518518			1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
OTU_175	ay985396.1 human stool clone c334  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__parabacteroides;s__parabacteroides distasonis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	80.3571428571429	1.80769968902815e-097	360.156695606286			1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	2	2	0	0	1	0	0	1	0	
OTU_176	uncultured acetobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;superkingdom__bacteria	88.6486486486487	3.2807e-132	475.572			1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	1	0	2	0	0	2	1	0	0	0	1	0	
OTU_177	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	83.5051546391753	7.27247e-109	398.027			4	1	2	2	2	4	0	1	1	0	1	2	0	0	1	0	1	2	1	0	0	1	0	0	0	4	6	0	2	7	1	0	1	1	0	0	1	2	0	0	0	0	5	0	0	1	0	0	3	7	4	1	1	0	1	3	9	3	2	0	3	7	1	0	0	0	0	0	1	13	20	1	2	0	20	15	20	1	6	5	15	5	6	7	9	0	23	8	
OTU_178	neisseria perflava ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria perflava;superkingdom__bacteria	100	0	713.617			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_179	uncultured nitrobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__nitrobacter;s__nitrobacter spp.;superkingdom__bacteria	83.0379746835443	1.38853e-111	407.044			0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	6	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_180	uncultured aquabacterium sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiales;g__aquabacterium;s__aquabacterium spp.;superkingdom__bacteria	99.492385786802	0	702.797			0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	2	1	0	6	0	
OTU_181	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	88.2198952879581	1.80451e-135	486.393			3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_182	uncultured spirochaeta sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;superkingdom__bacteria	94.4162436548223	2.68821365557675e-171	605.41485255741			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OTU_183	rhodoblastus acidophilus ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;superkingdom__bacteria	96.4467005076142	0	648.695703784079			0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	2	2	3	3	0	0	2	2	1	4	3	4	4	0	4	1	0	1	1	4	1	0	1	0	0	0	1	0	3	0	1	0	1	2	5	5	3	4	2	1	9	1	5	5	3	2	2	1	0	5	0	
OTU_184	ab089103.1 termite gut homogenate clone rs_k54  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__rhodocyclus;s__rhodocyclus tenuis;superkingdom__bacteria	91.183879093199	1.48812273552192e-155	553.117157325185			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	
OTU_185	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	85.3535353535353	4.53512505092294e-124	448.521766860735			0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	4	0	0	0	2	2	0	1	0	2	0	0	1	3	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	1	0	0	2	0	2	0	0	0	0	0	0	0	0	2	2	
OTU_186	pleomorphomonas sp. r5_392 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas sp.;superkingdom__bacteria	91.1392405063291	6.32765888632853e-154	547.707050921852			0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	
OTU_187	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;superkingdom__bacteria	95.9390862944162	0	639.678859778523			0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	2	1	3	1	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
OTU_188	uncultured prolixibacter sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prolixibacteraceae;g__prolixibacter;s__prolixibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	88.8607594936709	2.34717891592417e-140	502.622830894071			0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	
OTU_189	rhodopseudomonas sp. tut3631 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas sp.;superkingdom__bacteria	97.9695431472081	0	675.746235800747			3	4	3	1	0	2	0	0	0	0	3	1	3	2	3	0	1	2	2	0	2	1	0	0	0	3	1	2	0	2	0	0	0	0	2	4	3	9	1	2	2	0	1	2	3	2	1	3	2	12	5	4	1	0	1	4	3	12	0	3	1	7	0	2	0	2	2	0	1	0	1	3	0	3	8	3	0	3	4	3	3	0	3	6	1	0	9	1	
OTU_190	ay297802.1 waterlogged archaeological wood clone pach82  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;superkingdom__bacteria	94.4020356234097	6.3046563780109e-173	610.824958960744			0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	2	2	1	0	0	0	0	2	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	1	1	0	0	0	0	0	1	0	0	
