,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
3076,OTU_125,-0.0853279135022014,4.43619569723402,-0.0179208132634738,0.540782604258038,0.734026378178091,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,sinobacteraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3077,OTU_126,0.936000951954008,3.71578214448536,0.229964227115638,0.39554270685567,0.60122057147489,bacteria,bacteroidetes,bacteroidia,bacteroidales,prolixibacteraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3078,OTU_129,0.18129583427879,4.00813259162368,0.0402204520619554,0.561130418511358,0.751184789825308,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3079,OTU_134,-0.0518865963789805,3.85055285114593,-0.0113357401224126,0.671559351605455,0.833933558260019,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3080,OTU_14,-2.52718898268642,1.68092870524739,-1.4378045762679,0.000255250066934008,0.00319715310873513,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3081,OTU_143,-0.0684678848986211,4.42154023158966,-0.0153950570832073,0.510522063076243,0.706981402765151,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3082,OTU_15,0.965571162312293,1.83112420520982,0.492434730956082,0.14856389498239,0.339030103643696,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3083,OTU_151,-0.640686645986064,4.48263721945998,-0.123647445446292,0.492913415498218,0.688413354963565,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3084,OTU_16,-0.147949665866605,2.28966793407172,-0.0522691087050274,0.613936712970701,0.797523530187279,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3085,OTU_169,-0.044315483835863,3.89088505202978,-0.00961793285116837,0.564625683577427,0.751591297517939,bacteria,bacteroidetes,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3086,OTU_17,1.34095846487476,3.86928709832022,0.300809573755312,0.285079604135264,0.518452387299576,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3087,OTU_173,-1.18474669408431,4.48983101284991,-0.223043565730841,0.395452404373121,0.60592552527794,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3088,OTU_180,0.137191728834402,4.52436672327723,0.0244199609501815,0.52709345910517,0.723423493009855,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3089,OTU_193,0.115074208463722,4.41469699886911,0.0205474360941992,0.538649255442364,0.72516466461462,bacteria,firmicutes,bacilli,bacillales,staphylococcaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3090,OTU_196,-0.0902826821476443,1.8538090230287,-0.0455627438434582,0.595224443412288,0.783496139266235,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3091,OTU_2,-1.87891968476977,1.69532451627244,-1.05035058924931,0.00380389518947871,0.0224232279871718,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3092,OTU_20,-0.17829147116952,3.07653485080457,-0.0457928072181605,0.651117820125762,0.819699053389496,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3093,OTU_209,-0.392338855480454,4.52323318803269,-0.0754622654453154,0.499258352698587,0.69849183106443,bacteria,proteobacteria,gammaproteobacteria,chromatiales,ectothiorhodospiraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3094,OTU_21,0.115373881519534,4.46331866650301,0.0189884505905973,0.525533904109082,0.718696395199365,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3095,OTU_214,-0.288540901582151,3.6622893973498,-0.0709408413236736,0.542168697368051,0.734773107825959,bacteria,proteobacteria,betaproteobacteria,neisseriales,neisseriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3096,OTU_22,0.994829162462008,2.47704678764983,0.374342961349166,0.26025183532311,0.505966219843277,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3097,OTU_26,0.277567713485566,4.47339973996582,0.0570376080126887,0.589465560418852,0.770908746338627,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,moraxellaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3098,OTU_309,0.101957121537954,4.46515555613925,0.0192285955328659,0.529935261131384,0.723142534848701,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,aeromonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3099,OTU_32,2.38518873935365,3.87680632869775,0.540371905581557,0.0843903450836416,0.21647680366434,bacteria,actinobacteria,actinobacteria,actinomycetales,propionibacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3100,OTU_336,0.10617106575038,4.43236628541719,0.0212899126880279,0.520716514875621,0.715357554912293,bacteria,actinobacteria,actinobacteria,actinomycetales,corynebacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3101,OTU_384,-0.40390823994249,4.4691010608659,-0.0753430158838156,0.50741938482839,0.703886562812173,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,phyllobacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3102,OTU_4,-3.00710332156036,1.91793272019446,-1.49307545038019,0.000124415159480444,0.00210241721754711,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3103,OTU_43,-0.340739948089693,2.96894426623367,-0.0890606831962729,0.613885733663295,0.803611203537645,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3104,OTU_437,-1.79431591320763,1.47504767385728,-1.13807932131174,0.00279298605553822,0.0173453898560909,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3105,OTU_482,-0.0574880922301704,4.53218236580367,-0.0108481506281783,0.538572039482929,0.729234222004732,bacteria,firmicutes,clostridia,clostridiales,lachnospiraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3106,OTU_50,-2.23565841032633,3.0587999334811,-0.646435938362906,0.0290547912176664,0.105528277653472,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3107,OTU_513,0.174018030204968,4.36762371214266,0.034919158335566,0.527968683019767,0.718347705431641,bacteria,firmicutes,bacilli,bacillales,paenibacillaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3108,OTU_569,0.231644450521706,1.7110112378746,0.131779726515092,0.551556862843712,0.739437976018871,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3109,OTU_571,-0.427586622959904,3.98202671200422,-0.0930395610377006,0.517267647280704,0.711239192725839,bacteria,proteobacteria,alphaproteobacteria,alphaproteobacteria,alphaproteobacteria,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3110,OTU_596,1.47505651388757,3.58059442382285,0.348685634360248,0.231008856737555,0.421610711323769,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3111,OTU_6,2.49254333203932,1.5400103777753,1.54996273593996,0.000222294128001491,0.00196404643825026,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3112,OTU_64,-2.70626178832206,3.33939629692416,-0.745264469406509,0.0161796604929597,0.0661735215702084,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3113,OTU_65,0.705187853862242,4.48841395669716,0.137882302573655,0.521283216648744,0.715268142178165,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3114,OTU_66,0.104851270843801,4.38745641540243,0.0187112399097872,0.540198477454703,0.730579904782312,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,sphingomonadaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3115,OTU_7,-1.51283492970287,2.36886031339993,-0.592444329938058,0.067036266398832,0.198721565564177,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3116,OTU_8,-0.636468887601723,1.67941753442316,-0.359992913722611,0.276526726268751,0.497395098503268,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3117,OTU_85,0.281454378743597,3.85908750430723,0.0632086366661371,0.514589170151426,0.708072895097621,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3118,OTU_86,-0.390623392325097,3.49532679802812,-0.0941004662763552,0.539034016528632,0.725962555675844,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3119,OTU_9,0.664517863883608,1.50824274528472,0.406815516000695,0.231152905379719,0.429138489766049,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,NA,NA,perturbed G,perturbed M,family,pG_vs_pM
3120,OTU_10,0.411147685244342,2.34330110571272,0.168335528905417,0.564965502729872,0.782251023622449,bacteria,bacteroidetes,cytophagia,cytophagales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3121,OTU_12,0.446502751637837,1.9466115809692,0.219362845786273,0.450289288044033,0.703592087614136,bacteria,bacteroidetes,bacteroidia,bacteroidales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3122,OTU_125,0.114117459533118,3.86250857150387,0.0236558755254893,0.559484554145545,0.783980349906173,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3123,OTU_129,0.238573898406164,4.55861447796286,0.0467077474167977,0.522776666730766,0.756105911017303,bacteria,firmicutes,bacilli,lactobacillales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3124,OTU_134,-0.0127687114692643,3.90636190755125,-0.00317718891317076,0.647541820812113,0.845042567736805,bacteria,proteobacteria,betaproteobacteria,burkholderiales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3125,OTU_143,-0.0978420531623465,4.4013160602075,-0.0175771839705188,0.53630296033217,0.763258529449149,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3126,OTU_15,0.980872741017609,1.84597302387515,0.509429115494045,0.143454319203478,0.406320032026263,bacteria,spirochaetes,spirochaetia,spirochaetales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3127,OTU_16,-0.11650363852901,2.42932590604795,-0.0395837760885781,0.615100673186014,0.826297404688684,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3128,OTU_169,-0.160213296396153,3.7288771985424,-0.0338014371709651,0.551442447846944,0.774855665417827,bacteria,bacteroidetes,sphingobacteriia,sphingobacteriales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3129,OTU_17,1.43378786749463,3.99360185832383,0.318112844636395,0.27915813510759,0.574345921999268,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3130,OTU_2,-1.88581792441103,1.77546470574023,-0.996732992293205,0.00682320768476375,0.0394072161304038,bacteria,verrucomicrobia,opitutae,opitutales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3131,OTU_20,0.468670642158918,2.93367620815748,0.137774796811451,0.560619411010312,0.781895827349781,bacteria,actinobacteria,actinobacteria,actinomycetales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3132,OTU_209,-0.315657339671565,4.54019131925728,-0.0618991885879233,0.509813385766206,0.748702179643596,bacteria,proteobacteria,gammaproteobacteria,chromatiales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3133,OTU_214,-0.300397620456208,3.60040984988968,-0.0780643737468033,0.531400484291587,0.760745080823387,bacteria,proteobacteria,betaproteobacteria,neisseriales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3134,OTU_26,-0.577679993311926,4.36061634209348,-0.114518077708403,0.55431588784079,0.79159184953078,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3135,OTU_309,0.108650109802092,4.63149695174443,0.0210823654115144,0.531685063287769,0.755827367158459,bacteria,proteobacteria,gammaproteobacteria,aeromonadales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3136,OTU_4,-2.63489146156586,1.79278120497017,-1.41672841322888,0.000462149373039129,0.0055030704342994,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3137,OTU_43,-0.400726208840016,3.03109149080947,-0.117354275447636,0.600573095635015,0.8287135900049,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3138,OTU_513,0.417028681478277,4.47290711490557,0.0777268860877716,0.498383118429558,0.731350576486665,bacteria,firmicutes,bacilli,bacillales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3139,OTU_569,0.22228930321609,1.76241657769025,0.118303151528496,0.545280261197949,0.765066394993629,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3140,OTU_571,-0.454758537663819,3.85534052778118,-0.102526114099644,0.499060143719519,0.741505920310675,bacteria,proteobacteria,alphaproteobacteria,alphaproteobacteria,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3141,OTU_6,2.34146519346503,1.67523616232297,1.3393736463193,0.000686297684009355,0.00643517454860839,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3142,OTU_65,0.663959702064066,4.57551785994989,0.127785505740156,0.527233605605594,0.756823474905215,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3143,OTU_66,0.0312405288705353,4.60946689376236,0.00580934859737582,0.515584623816082,0.750567343229065,bacteria,proteobacteria,alphaproteobacteria,sphingomonadales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3144,OTU_7,-1.56760799738962,2.47872475241483,-0.597143856169194,0.0728253621462667,0.245662122969857,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3145,OTU_85,0.336618930622894,4.3715620719929,0.0643696453435544,0.524785164021602,0.756222292212847,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3146,OTU_86,-0.357651725416007,3.47634352194924,-0.0862568205331404,0.522454559574226,0.750732572147889,bacteria,chlorobi,chlorobia,chlorobiales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3147,OTU_9,0.707153128292149,1.62123240810006,0.410291965165112,0.230376368079356,0.503644363025245,bacteria,firmicutes,clostridia,clostridiales,NA,NA,NA,perturbed G,perturbed M,order,pG_vs_pM
3148,OTU_1,-0.86052290201823,2.11948060610063,-0.362422228303997,0.37360900863842,0.709146954910185,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid C,mid M,OTU,mC_vs_mM
3149,OTU_10,1.16311779386744,2.97805361260036,0.37206243938909,0.30122686137392,0.674038061256389,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid C,mid M,OTU,mC_vs_mM
3150,OTU_101,0.0934286853577104,2.86939851755452,0.0247390619222221,0.659700020567668,0.86053425600556,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid C,mid M,OTU,mC_vs_mM
3151,OTU_102,-0.603464913032675,1.51429145327764,-0.309858447313819,0.330149424105306,0.65894975036477,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas pangongensis,mid C,mid M,OTU,mC_vs_mM
3152,OTU_103,-0.921906711235562,3.63409659680469,-0.219461980427241,0.461857671740025,0.721174501058922,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid C,mid M,OTU,mC_vs_mM
3153,OTU_104,4.8813060294202,3.52565428595646,1.27631908070329,0.00404473467708762,0.0681603695792143,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid C,mid M,OTU,mC_vs_mM
3154,OTU_105,-0.738236281895917,2.19573908624504,-0.270578887952674,0.38398457424928,0.672517034894428,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid C,mid M,OTU,mC_vs_mM
3155,OTU_106,-2.39841034318248,4.14803825760506,-0.505773501597287,0.180457527766351,0.463064380032368,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,mid C,mid M,OTU,mC_vs_mM
3156,OTU_107,-0.780692423596145,1.38347406368404,-0.517158458962103,0.198710304401481,0.554735967779417,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid C,mid M,OTU,mC_vs_mM
3157,OTU_108,1.66590936847179,2.82263433843173,0.517549325144987,0.140243726861374,0.400752753455119,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid C,mid M,OTU,mC_vs_mM
3158,OTU_109,-0.111853895953054,4.03201124514613,-0.0245863541941989,0.585223879062114,0.812205618569438,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,mid C,mid M,OTU,mC_vs_mM
3159,OTU_11,-1.64802083606509,2.18694316625718,-0.656639091331077,0.180607054709996,0.555833655405903,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,mid C,mid M,OTU,mC_vs_mM
3160,OTU_111,0.142316767948193,3.98197953140828,0.0318521960666863,0.559729123817359,0.795865644949283,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid C,mid M,OTU,mC_vs_mM
3161,OTU_113,-1.74374254525733,2.81172952852165,-0.526569392405726,0.140567153434801,0.407952427656993,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid C,mid M,OTU,mC_vs_mM
3162,OTU_114,1.78856194257254,2.10667568674035,0.771855728065248,0.0482238790621144,0.246669780062742,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,mid C,mid M,OTU,mC_vs_mM
