,OTU,ancom_beta,ancom_se,ancom_W,ancom_p_val,ancom_q_val,ancom_diff_abn,kingdom,phylum,class,order,family,genus,species,ancom_positive,ancom_negative,taxrank,test_id
830,OTU_25,-1.33192342433504,0.33271721234966,-4.00316958334963,6.24994682789497e-05,0.00681244204240552,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,.clusterrecovering M,early,species,rC_vs_rM
831,OTU_267,1.37280495301219,0.347884033691285,3.94615682256468,7.94156097757447e-05,0.00857688585578043,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium sp.,.clusterrecovering M,early,species,rC_vs_rM
832,OTU_34,1.03948241616951,0.282080404324438,3.68505716892671,0.000228651311345394,0.0240083876912664,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans,.clusterrecovering M,early,species,rC_vs_rM
833,OTU_340,-0.269128544393916,0.268869971817801,-1.00096170120585,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,clostridium sp.,.clusterrecovering M,early,species,rC_vs_rM
834,OTU_43,-1.4902779236652,0.447339648279564,-3.33142373897933,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,.clusterrecovering M,early,species,rC_vs_rM
835,OTU_437,-0.647146362334872,0.179268358070741,-3.60993077249864,0.000306278736451481,0.0315467098545025,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,.clusterrecovering M,early,species,rC_vs_rM
836,OTU_490,0.264483138673452,0.260664257799372,1.01465057352443,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,methylocystis,methylocystis sp.,.clusterrecovering M,early,species,rC_vs_rM
837,OTU_5,2.59181965407803,0.348998387055465,7.42645166914803,1.11549629332382e-13,1.26051081145591e-11,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterrecovering M,early,species,rC_vs_rM
838,OTU_525,0.183390117051819,0.172985898308244,1.06014489530838,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,methylocystis,methylocystis heyerii,.clusterrecovering M,early,species,rC_vs_rM
839,OTU_54,-1.08186699165188,0.284974139185964,-3.79636901349106,0.000146830887721307,0.0157109049861799,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,.clusterrecovering M,early,species,rC_vs_rM
840,OTU_543,1.83327181675223,0.335775087785845,5.45982082482986,4.76615338075016e-08,5.24276871882517e-06,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,beijerinckia,beijerinckia spp.,.clusterrecovering M,early,species,rC_vs_rM
841,OTU_589,-0.825641044072779,0.230190900620397,-3.58676664389235,0.000334803688691694,0.0341499762465528,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas rhenobacensis,.clusterrecovering M,early,species,rC_vs_rM
842,OTU_64,1.03377181891113,0.29431036061569,3.51252268777935,0.000443874105542996,0.0448312846598426,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,methylocella,methylocella palustris,.clusterrecovering M,early,species,rC_vs_rM
843,OTU_121,0.36664844674573,0.182823199803074,2.00548096270419,0,0,TRUE,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,salinibacter,NA,.clusterrecovering M,early,genus,rC_vs_rM
844,OTU_15,-2.70542490507076,0.298995509675139,-9.04837971650552,1.45105401725394e-19,1.11731159328554e-17,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,NA,.clusterrecovering M,early,genus,rC_vs_rM
845,OTU_18,1.3421591401619,0.300965619397074,4.45950983654099,8.21473034286153e-06,0.000607890045371753,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,NA,.clusterrecovering M,early,genus,rC_vs_rM
846,OTU_180,0.326101935934913,0.176027319544384,1.85256434500605,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,aquabacterium,NA,.clusterrecovering M,early,genus,rC_vs_rM
847,OTU_210,-0.347241039466177,0.258686391441645,-1.34232433925504,0,0,TRUE,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,elizabethkingia,NA,.clusterrecovering M,early,genus,rC_vs_rM
848,OTU_22,-1.5757589166682,0.432990575527841,-3.63924529938615,0.00027343823860075,0.0191406767020525,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,NA,.clusterrecovering M,early,genus,rC_vs_rM
849,OTU_226,0.187472499822924,0.221863740944152,0.844989357094251,0,0,TRUE,bacteria,firmicutes,bacilli,lactobacillales,lactobacillaceae,lactobacillus,NA,.clusterrecovering M,early,genus,rC_vs_rM
850,OTU_244,-0.207122574750216,0.230173602249602,-0.899853730948741,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,NA,.clusterrecovering M,early,genus,rC_vs_rM
851,OTU_25,-1.32784104156393,0.327802585731225,-4.05073388485309,5.10572474583531e-05,0.00372717906445977,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,NA,.clusterrecovering M,early,genus,rC_vs_rM
852,OTU_34,1.04356479894062,0.280467257833224,3.72080793673663,0.000198586430201682,0.0140996365443194,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,rhodoplanes,NA,.clusterrecovering M,early,genus,rC_vs_rM
853,OTU_340,-0.265046161622811,0.263518458606885,-1.00579732829344,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,clostridium,NA,.clusterrecovering M,early,genus,rC_vs_rM
854,OTU_43,-1.4861955408941,0.440144271165934,-3.37660998507874,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,NA,.clusterrecovering M,early,genus,rC_vs_rM
855,OTU_437,-0.63581011124795,0.177097244955591,-3.59017505555993,0.000330455955725882,0.0228014609450858,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,NA,.clusterrecovering M,early,genus,rC_vs_rM
856,OTU_490,0.407194957556546,0.244684838193151,1.66416096952894,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,methylocystis,NA,.clusterrecovering M,early,genus,rC_vs_rM
857,OTU_5,2.59590203684913,0.361471333696613,7.18148797665903,6.89567495512752e-13,5.24071296589692e-11,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,NA,.clusterrecovering M,early,genus,rC_vs_rM
858,OTU_54,-1.07778460888078,0.28093389151413,-3.83643498145387,0.000124833225359022,0.0089879922258496,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,NA,.clusterrecovering M,early,genus,rC_vs_rM
859,OTU_543,1.83735419952334,0.350405260930509,5.24351202560203,1.57548535478479e-07,1.18161401608859e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,beijerinckia,NA,.clusterrecovering M,early,genus,rC_vs_rM
860,OTU_14,0.899118695285352,0.254700211363606,3.53010580741837,0.000415393507520448,0.0182773143308997,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
861,OTU_15,-2.62841031095364,0.303510829546575,-8.66002150526331,4.71675268749941e-18,2.31120881687471e-16,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
862,OTU_18,1.41917373427902,0.305685093452141,4.64260039065731,3.44051375924573e-06,0.000161704146684549,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
863,OTU_180,0.403116530052034,0.174308069727175,2.31266705369974,0,0,TRUE,bacteria,proteobacteria,betaproteobacteria,burkholderiales,burkholderiales,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
864,OTU_19,0.970744962517185,0.266023835256076,3.64909017112222,0.000263170724304061,0.0118426825936827,TRUE,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
865,OTU_22,-1.49874432255107,0.435171587467223,-3.44403073572435,0.000573110547227844,0.0246437535307973,TRUE,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
866,OTU_226,0.264487093940045,0.222519969745244,1.18859936140944,0,0,TRUE,bacteria,firmicutes,bacilli,lactobacillales,lactobacillaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
867,OTU_244,-0.130107980633094,0.221177034969217,-0.588252666698432,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
868,OTU_340,-0.188031567505689,0.26538961295697,-0.708511404838503,0,0,TRUE,bacteria,firmicutes,clostridia,clostridiales,clostridiaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
869,OTU_43,-1.40918094677698,0.440461375131458,-3.19932921781484,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
870,OTU_5,1.20373400889208,0.294856968579028,4.08243364466883,4.45665389805339e-05,0.00205006079310456,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
871,OTU_543,1.54871122152983,0.309107834401364,5.01026195123508,5.43559968743842e-07,2.60908784997044e-05,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,beijerinckiaceae,NA,NA,.clusterrecovering M,early,family,rC_vs_rM
872,OTU_15,-2.63213878322602,0.330627054504482,-7.96105081954309,1.705843016912e-15,4.77636044735361e-14,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,NA,NA,NA,.clusterrecovering M,early,order,rC_vs_rM
873,OTU_18,1.16029225191825,0.325668017057174,3.56280688046365,0.000366910601377512,0.00917276503443781,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,NA,NA,NA,.clusterrecovering M,early,order,rC_vs_rM
874,OTU_19,1.02579515673501,0.267369205139016,3.8366241774241,0.000124737137045874,0.00324316556319272,TRUE,bacteria,firmicutes,bacilli,lactobacillales,NA,NA,NA,.clusterrecovering M,early,order,rC_vs_rM
875,OTU_43,-1.41290941904936,0.459529821404579,-3.07468493498576,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,NA,NA,NA,.clusterrecovering M,early,order,rC_vs_rM
876,OTU_5,0.995217822533796,0.21805220592148,4.56412636748179,5.0157861467198e-06,0.000135426225961435,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,NA,NA,NA,.clusterrecovering M,early,order,rC_vs_rM
877,OTU_15,-2.58528820847264,0.374088463489727,-6.91090065797668,4.8158622947248e-12,7.70537967155967e-11,TRUE,bacteria,spirochaetes,spirochaetia,NA,NA,NA,NA,.clusterrecovering M,early,class,rC_vs_rM
878,OTU_43,-1.36605884429597,0.508753860615749,-2.68510757371476,0,0,TRUE,bacteria,proteobacteria,deltaproteobacteria,NA,NA,NA,NA,.clusterrecovering M,early,class,rC_vs_rM
879,OTU_104,0.543670658055568,0.171301617377579,3.173762550398,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterrecovering G,early,OTU,rC_vs_rG
880,OTU_109,-0.193485867301835,0.163094781478213,-1.18634002601538,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterrecovering G,early,OTU,rC_vs_rG
881,OTU_12,-2.79382112276943,0.35226978642365,-7.93091326716706,2.1754011501301e-15,9.31071692255683e-13,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterrecovering G,early,OTU,rC_vs_rG
882,OTU_127,0.758631103012244,0.171097850859771,4.4339019993536,9.25427053052303e-06,0.00390530216388072,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,.clusterrecovering G,early,OTU,rC_vs_rG
883,OTU_13,-2.65948848421846,0.277289554189028,-9.59101575966866,8.72220377985719e-22,3.74182542155874e-19,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
884,OTU_145,-0.251409454174429,0.154770372527946,-1.62440297886493,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterrecovering G,early,OTU,rC_vs_rG
885,OTU_147,-0.292506893096112,0.187947308270556,-1.55632392816735,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus terrae,.clusterrecovering G,early,OTU,rC_vs_rG
886,OTU_149,0.203640569756505,0.152269735368177,1.33736733214987,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
887,OTU_15,-2.55283107517695,0.242619135516506,-10.5219692162462,6.84282428275064e-26,2.94241444158277e-23,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterrecovering G,early,OTU,rC_vs_rG
888,OTU_165,0.23560524447337,0.181979029477725,1.29468348715536,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterrecovering G,early,OTU,rC_vs_rG
889,OTU_170,-0.193485867301834,0.172428078959659,-1.1221250533511,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
890,OTU_172,0.15858889107782,0.144204397018599,1.09975073129959,0,0,TRUE,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas spp.,.clusterrecovering G,early,OTU,rC_vs_rG
891,OTU_174,-0.251409454174429,0.195466421565865,-1.28620277672456,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterrecovering G,early,OTU,rC_vs_rG
892,OTU_18,1.25682699287193,0.288279679776991,4.35974881699674,1.30211821781105e-05,0.00546889651480643,TRUE,bacteria,proteobacteria,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas veronii,.clusterrecovering G,early,OTU,rC_vs_rG
893,OTU_181,-0.251409454174429,0.164253359913472,-1.53061985646364,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterrecovering G,early,OTU,rC_vs_rG
894,OTU_182,-0.350430479968707,0.230540376260413,-1.52003950740876,0,0,TRUE,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,.clusterrecovering G,early,OTU,rC_vs_rG
895,OTU_183,0.760377824656089,0.207308824550979,3.66785073574669,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterrecovering G,early,OTU,rC_vs_rG
896,OTU_19,0.720750371126623,0.124335443143696,5.79682150884077,6.75835539049208e-09,2.87905939634963e-06,TRUE,bacteria,firmicutes,bacilli,lactobacillales,streptococcaceae,streptococcus,streptococcus salivarius,.clusterrecovering G,early,OTU,rC_vs_rG
897,OTU_192,-1.40805710928648,0.332563859740845,-4.2339450545941,2.29627070763284e-05,0.00959841155790525,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,.clusterrecovering G,early,OTU,rC_vs_rG
898,OTU_210,-0.39152791889039,0.234958136076562,-1.66637310555957,0,0,TRUE,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,elizabethkingia,elizabethkingia meningoseptica,.clusterrecovering G,early,OTU,rC_vs_rG
899,OTU_217,-0.292506893096112,0.150455889620676,-1.94413720748034,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,.clusterrecovering G,early,OTU,rC_vs_rG
900,OTU_219,-0.251409454174429,0.164253359913472,-1.53061985646364,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
901,OTU_232,0.389637951264469,0.183683022968167,2.12125184444506,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,rhodovibrio,rhodovibrio spp.,.clusterrecovering G,early,OTU,rC_vs_rG
902,OTU_239,0.15858889107782,0.116519729814752,1.36104753529683,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,.clusterrecovering G,early,OTU,rC_vs_rG
903,OTU_244,-0.193485867301835,0.168235796629252,-1.15008738436462,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella spp.,.clusterrecovering G,early,OTU,rC_vs_rG
904,OTU_247,0.833559692848278,0.215415245343213,3.86954828345691,0.000109037186738562,0.0451413953097647,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,.clusterrecovering G,early,OTU,rC_vs_rG
905,OTU_252,-0.944556634734374,0.175335111845263,-5.38715049594839,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
906,OTU_261,-0.193485867301834,0.179671706711331,-1.07688556447398,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,.clusterrecovering G,early,OTU,rC_vs_rG
907,OTU_278,-0.193485867301834,0.144441886087103,-1.3395412684182,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
908,OTU_282,0.15858889107782,0.135394664949522,1.17130827227901,0,0,TRUE,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,.clusterrecovering G,early,OTU,rC_vs_rG
909,OTU_294,-0.292506893096112,0.179869330432142,-1.62621883560335,0,0,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
910,OTU_30,-2.13570713130828,0.406846643901141,-5.24941562950985,1.52582462541906e-07,6.45423816552261e-05,TRUE,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,.clusterrecovering G,early,OTU,rC_vs_rG
911,OTU_316,-0.193485867301834,0.139325840121123,-1.38872923453128,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,.clusterrecovering G,early,OTU,rC_vs_rG
912,OTU_319,-1.3337322326532,0.309746496012334,-4.3058831974651,1.6632080363234e-05,0.00696884167219505,TRUE,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter spp.,.clusterrecovering G,early,OTU,rC_vs_rG
913,OTU_323,0.389637951264469,0.18563702313027,2.09892372057185,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,.clusterrecovering G,early,OTU,rC_vs_rG
914,OTU_328,0.15858889107782,0.144204397018599,1.09975073129959,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,bradyrhizobium,bradyrhizobium sp.,.clusterrecovering G,early,OTU,rC_vs_rG
915,OTU_339,0.919293813364283,0.217851666262813,4.21981538693058,2.44502455216583e-05,0.0101957523825315,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas spp.,.clusterrecovering G,early,OTU,rC_vs_rG
916,OTU_360,-0.193485867301834,0.133411432112995,-1.45029450802956,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,.clusterrecovering G,early,OTU,rC_vs_rG
917,OTU_362,0.23560524447337,0.14815728693254,1.59023730355327,0,0,TRUE,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,.clusterrecovering G,early,OTU,rC_vs_rG
